store_id;store_name;store_address;store_location;description
8967;STORE_8967;Респ Башкортостан,р-н Альшеевский,с Трунтаишево,ул Центральная,д 68;;
8968;STORE_8968;Респ Башкортостан,р-н Шаранский,д Старотумбагушево,ул Молодежная,д 14;;
8969;STORE_8969;Респ Башкортостан,р-н Иглинский,д Покровка,ул Школьная,д 32;;
8970;STORE_8970;Респ Башкортостан,р-н Калтасинский,д Калмаш,ул Центральная,д 22;;
8971;STORE_8971;Респ Башкортостан,р-н Бураевский,д Кулаево,ул Заречная;;
8972;STORE_8972;Респ Башкортостан,р-н Ишимбайский,д Калу-Айры,ул Левый берег,д 10А;;
8973;STORE_8973;Респ Башкортостан,р-н Шаранский,с Кугарчи-Буляк,ул Центральная,д 7;;
8974;STORE_8974;Респ Башкортостан,р-н Кугарчинский,д Худайбердино,ул Псянчина,д 7;;
8975;STORE_8975;Респ Башкортостан,р-н Салаватский,д Ташаулово,ул Центральная,д 33;;
8976;STORE_8976;Респ Башкортостан,р-н Калтасинский,д Тюльди,ул Центральная,влд 69;;
8977;STORE_8977;Респ Башкортостан,р-н Шаранский,с Нижнезаитово,ул Клубная,д 2А;;
8978;STORE_8978;Респ Башкортостан,р-н Иглинский,с Пятилетка,ул Центральная;;
8979;STORE_8979;обл Новгородская,р-н Боровичский,д Сушилово (Сушиловское с/п);;
8980;STORE_8980;Респ Башкортостан,р-н Альшеевский,с Кипчак-Аскарово,ул Салавата Юлаева,д 109;;
8981;STORE_8981;Респ Башкортостан,р-н Иглинский,д Ленинский;;
8982;STORE_8982;Респ Башкортостан,р-н Ишимбайский,с Кинзекеево,ул Первомайская,д 20а;;Маршрут № 112
8983;STORE_8983;Респ Башкортостан,р-н Мечетлинский,с Большая Ока,ул Мира,д 49;;
8984;STORE_8984;Респ Башкортостан,р-н Ишимбайский,с Верхотор,ул Ленина,д 43;;
8985;STORE_8985;Респ Башкортостан,р-н Ермекеевский,с Новошахово,ул Железнодорожная,д 1;;
8986;STORE_8986;Респ Башкортостан,р-н Ишимбайский,с Ишеево,ул Узянбаевых,д 66;;
8987;STORE_8987;Респ Башкортостан,р-н Стерлибашевский,с Турмаево,ул Мира,д 44;;
8988;STORE_8988;Респ Башкортостан,р-н Ишимбайский,д Гумерово,ул Центральная,д 32;;
8989;STORE_8989;Респ Башкортостан,р-н Шаранский,с Новоюмашево,ул Центральная,д 20;;
8990;STORE_8990;Респ Башкортостан,р-н Архангельский,д Усаклы,ул Центральная,д 25;;
8991;STORE_8991;Респ Башкортостан,р-н Стерлибашевский,с Айдарали,ул Молодежная,д 45;;
8992;STORE_8992;Респ Башкортостан,р-н Зианчуринский,д Алибаево,ул Ассель,д 38;;
8993;STORE_8993;Респ Башкортостан,р-н Шаранский,с Мичуринск,ул Миргая Фархутдинова,д 3;;
8994;STORE_8994;Респ Башкортостан,р-н Зианчуринский,д Башкирская Ургинка,ул Молодежная,д 6;;
8995;STORE_8995;Респ Башкортостан,р-н Мишкинский,д Елышево,ул Трактовая,д 24;;
8996;STORE_8996;Респ Башкортостан,р-н Стерлитамакский,д Дергачевка,ул Дружбы,д 5;;
8997;STORE_8997;Респ Башкортостан,р-н Шаранский,д Куртутель,ул Торговая,д 12;;
8998;STORE_8998;Респ Башкортостан,р-н Стерлитамакский,д Чуртан,ул Молодёжная,д 5И;;
8999;STORE_8999;Респ Башкортостан,р-н Куюргазинский,д Аксарово,ул Аксаровская,д 8А;;
9000;STORE_9000;Респ Башкортостан,р-н Хайбуллинский,д Бузавлык,ул Юбилейная,д 2;;
9001;STORE_9001;Респ Башкортостан,р-н Иглинский,с Карамалы,ул Центральная,д 12;;
9002;STORE_9002;Респ Башкортостан,р-н Зианчуринский,д Юлдыбаево,ул Центральная,д 15а;;
9003;STORE_9003;Респ Башкортостан,р-н Абзелиловский,д Геологоразведка,ул Строителей,д 2;;
9004;STORE_9004;Респ Башкортостан,р-н Ишимбайский,с Кинзебулатово,ул 1 Мая,д 20;;
9005;STORE_9005;Респ Башкортостан,р-н Краснокамский,д Бачкитау,ул Новая,д 1а;;
9006;STORE_9006;Респ Башкортостан,р-н Давлекановский,д Ивангород,ул Крестьянская,д 31/4;;
9007;STORE_9007;Респ Башкортостан,р-н Иглинский,с Кальтовка,ул Парковая,д 20;;
9008;STORE_9008;Респ Башкортостан,р-н Хайбуллинский,с Уфимский,ул Целинная,д 17;;
9009;STORE_9009;Респ Башкортостан,р-н Мечетлинский,д Абдуллино,ул Ленина,д 90;;
9010;STORE_9010;Респ Башкортостан,р-н Бакалинский,с Камаево,ул Центральная,д 70а;;
9011;STORE_9011;Респ Башкортостан,р-н Давлекановский,с Чуюнчи-Николаевка,ул Центральная,д 2/1;;
9012;STORE_9012;Респ Башкортостан,р-н Салаватский,д Калмакларово,ул Центральная,д 3;;
9013;STORE_9013;Респ Башкортостан,р-н Зианчуринский,с Новые Чебенки,ул Центральная,д 35;;
9014;STORE_9014;Респ Башкортостан,р-н Иглинский,с Калтыманово,ул Школьная,д 2;;
9015;STORE_9015;Респ Башкортостан,р-н Ермекеевский,с Верхнеулу-Елга,ул Центральная,д 35;;
9016;STORE_9016;Респ Башкортостан,р-н Калтасинский,д Старотураево,ул Набережная,д 14;;
9017;STORE_9017;Респ Башкортостан,р-н Давлекановский,с Чуюнчи,ул Чишминская,д 1А;;
9018;STORE_9018;Респ Башкортостан,р-н Татышлинский,с Старочукурово,ул М.Джалиля,д 1;;
9019;STORE_9019;Респ Башкортостан,р-н Бураевский,д Кашкалево;;
9020;STORE_9020;Респ Башкортостан,р-н Салаватский,д Ильтаево,ул Школьная,д 36;;
9021;STORE_9021;Респ Башкортостан,р-н Бакалинский,с Новые Балыклы,ул Центральная,д 73;;
9022;STORE_9022;Респ Башкортостан,р-н Давлекановский,д Соколовка,ул Школьная,д 1А;;
9023;STORE_9023;Респ Башкортостан,р-н Ишимбайский,с Нижнеарметово,ул Гиззатуллина,д 84;;
9024;STORE_9024;Респ Башкортостан,р-н Дюртюлинский,с Иванаево,ул Комсомольская;;От остановки Больницы 500 метров.https://static-maps.yandex.ru/1.x/?size=650,320&ll=37.61,55.75&z=17&l=map
9025;STORE_9025;Респ Башкортостан,р-н Давлекановский,д Сергиополь,ул Центральная;;
9026;STORE_9026;Респ Башкортостан,р-н Калтасинский,д Большетуганеево,ул Советская,влд 16А;;
9027;STORE_9027;Респ Башкортостан,р-н Калтасинский,д Василово,ул Советская,д 1а;;
9028;STORE_9028;Респ Башкортостан,р-н Ермекеевский,с Пионерский,ул Пионерская;;
9029;STORE_9029;Респ Башкортостан,р-н Иглинский,с Ивано-Казанка,ул Центральная,д 17;;
9030;STORE_9030;Респ Башкортостан,р-н Абзелиловский,д Аюсазово,ул Школьная,д 8;;
9031;STORE_9031;Респ Башкортостан,р-н Мишкинский,с Чураево,ул Ленина,д 28;;
9032;STORE_9032;Респ Башкортостан,р-н Ермекеевский,с Тарказы,ул Тукая,д 20;;
9033;STORE_9033;Респ Башкортостан,р-н Давлекановский,с Ленинский,ул Полевая,д 1Б;;54°12?52? с. ш. 54°56?15? в. д.
9034;STORE_9034;Респ Башкортостан,р-н Ишимбайский,д Азнаево,ул Ишмурата Гиниятуллина,д 28;;автобусный маршрут «Азнай – Ишимбай»
9035;STORE_9035;Респ Башкортостан,р-н Ишимбайский,д Уразбаево,ул Октября,д 17;;
9036;STORE_9036;Респ Башкортостан,р-н Бурзянский,д Кулганино,ул Муса Муртазина,д 8;;
9037;STORE_9037;Республика Башкортостан,Бурзянский район, деревня Кургашлы,ул М. Шаймуратова,д 2;;
9038;STORE_9038;Респ Башкортостан,р-н Иглинский,д Буденновский,ул Мира,д 12;;
9039;STORE_9039;Респ Башкортостан,р-н Бурзянский,д Кутаново,ул Тирякле,д 7;;
9040;STORE_9040;Респ Башкортостан,р-н Давлекановский,с Рассвет,ул Клубная,д 1;;54.292000, 54.959549
9041;STORE_9041;Республика Башкортостан,Бурзянский район, деревня Магадеево,д 41;;
9042;STORE_9042;Респ Башкортостан,р-н Бураевский,д Берлячево,ул Мира,д 4;;
9043;STORE_9043;Республика Башкортостан,Бурзянский р-н деревня Миндигулово,д 41;;
9044;STORE_9044;Респ Башкортостан,р-н Бурзянский,д Галиакберово,ул Центральная,д 55;;
9045;STORE_9045;Респ Башкортостан,р-н Давлекановский,с Вперед,ул Школьная,д 30;;54°17?48? с. ш. 55°7?17? в. д.
9046;STORE_9046;Респ Башкортостан,р-н Ермекеевский,с Старые Сулли,ул Школьная,д 155;;
9047;STORE_9047;Респ Башкортостан,р-н Ермекеевский,с Абдулкаримово,ул Тукая,д 13;;
9048;STORE_9048;Респ Башкортостан,р-н Давлекановский,д Горчаки,ул Горчаковская,д 44;;
9049;STORE_9049;Респ Башкортостан,р-н Давлекановский,с Микяшево,ул Центральная,д 40;;
9050;STORE_9050;Респ Башкортостан,р-н Шаранский,д Новотавларово,ул Центральная,д 33;;
9051;STORE_9051;Респ Башкортостан,р-н Давлекановский,д Старо-Курманкеево;;
9052;STORE_9052;Респ Башкортостан,р-н Мечетлинский,д Гумерово,ул Садовая,д 12;;
9053;STORE_9053;Респ Башкортостан,р-н Мечетлинский,д Сабанаково,ул Мажита Гафури,д 17;;
9054;STORE_9054;Респ Башкортостан,р-н Давлекановский,с Кидрячево,ул Школьная,д 1;;
9055;STORE_9055;Респ Башкортостан,р-н Кугарчинский,д Сатлыки,ул Пушкина;;
9056;STORE_9056;Респ Башкортостан,р-н Салаватский,с Мечетлино,ул Центральная,д 72;;
9057;STORE_9057;Респ Башкортостан,р-н Салаватский,с Алькино,ул Кольцевая,стр 6;;
9058;STORE_9058;Респ Башкортостан,р-н Альшеевский,с Воздвиженка,ул Центральная,д 12;;
9059;STORE_9059;Респ Башкортостан,р-н Салаватский,с Лагерево,ул Айская,д 75;;
9060;STORE_9060;Респ Башкортостан,р-н Кугарчинский,с Ижбердино,ул Первомайская,д 38;;
9061;STORE_9061;Респ Башкортостан,р-н Ермекеевский,с Семено-Макарово,ул Лесная,д 7;;
9062;STORE_9062;Респ Башкортостан,р-н Кугарчинский,д Юлдыбай,ул З.Биишевой,д 37;;
9063;STORE_9063;Респ Башкортостан,р-н Уфимский,д Николаевка,ул Советская,д 22;;
9064;STORE_9064;Респ Башкортостан,р-н Ермекеевский,с Нижние Карамалы,ул Молодежная,д 2;;
9065;STORE_9065;Респ Башкортостан,р-н Ермекеевский,с Рятамак,ул Коммунистическая,д 28;;
9066;STORE_9066;Респ Башкортостан,р-н Шаранский,с Кир-Тлявли,ул Центральная,д 8;;
9067;STORE_9067;Респ Башкортостан,р-н Ермекеевский,с Абдулово,ул Горная,д 14;;
9068;STORE_9068;Респ Башкортостан,р-н Альшеевский,с Байдаковка,ул Центральная,д 9;;
9069;STORE_9069;Респ Башкортостан,р-н Мечетлинский,д Кургатово,ул Ленина,д 76;;
9070;STORE_9070;Респ Башкортостан,р-н Ермекеевский,с имени 8 Марта,ул Школьная,д 9;;
9071;STORE_9071;Респ Башкортостан,р-н Мечетлинский,с Нижнее Бобино,ул Ленина,стр 54;;
9072;STORE_9072;Респ Башкортостан,р-н Мечетлинский,д Еланыш,ул Школьная,д 11;;
9073;STORE_9073;Респ Башкортостан,р-н Мечетлинский,д Мелекасово,ул Революционная;;
9074;STORE_9074;Респ Башкортостан,р-н Шаранский,с Акбарисово,ул Центральная,д 6;;
9075;STORE_9075;Респ Башкортостан,р-н Зианчуринский,д Габбасово,ул Малый Ускалык,д 25;;
9076;STORE_9076;Респ Башкортостан,р-н Зианчуринский,д Сазала,ул Купаш,д 11;;
9077;STORE_9077;Респ Башкортостан,р-н Ермекеевский,с Суккулово,ул Школьная,д 5;;автобус «Уфа – Белебей – Суккулово»
9078;STORE_9078;Респ Башкортостан,р-н Ермекеевский,с Кулбаево,ул Клубная,д 4А;;
9079;STORE_9079;Респ Башкортостан,р-н Зианчуринский,д Каргала,ул Центральная,д 52;;
9080;STORE_9080;Респ Башкортостан,р-н Салаватский,с Шарипово,ул Парт-Мурзы,д 51;;
9081;STORE_9081;Респ Башкортостан,р-н Кугарчинский,д 1-е Тупчаново,ул З.Валиди,д 20;;
9082;STORE_9082;Респ Башкортостан,р-н Кугарчинский,с Подгорное,ул Советская,д 37;;
9083;STORE_9083;Респ Башкортостан,р-н Кугарчинский,д Ялчино,ул Центральная,д 26;;
9084;STORE_9084;Респ Башкортостан,р-н Буздякский,с Большая Устюба,ул Колхозная,д 2/2;;
9085;STORE_9085;Респ Башкортостан,р-н Кугарчинский,д Воскресенское,ул 70 лет Октября,д 34;;
9086;STORE_9086;Респ Башкортостан,р-н Зианчуринский,д Яныбаево,ул Центральная,д 19А;;
9087;STORE_9087;Респ Башкортостан,р-н Зианчуринский,Тазларово,ул Советская, д 24;;
9088;STORE_9088;Респ Башкортостан,р-н Буздякский,с Уртакуль,ул Школьная,д 20;;
9089;STORE_9089;Респ Башкортостан,р-н Зианчуринский,с Арсеново,ул Центральная,д 21;;
9090;STORE_9090;Респ Башкортостан,р-н Белебеевский,д Алексеевка,ул Школьная,д 15;;
9091;STORE_9091;Респ Башкортостан,р-н Давлекановский,с Казангулово,ул Демская,д 27;;
9092;STORE_9092;Респ Башкортостан,р-н Давлекановский,с Камчалытамак,ул Центральная,д 37;;
9093;STORE_9093;Респ Башкортостан,р-н Ишимбайский,д Алакаево,ул Школьная,д 31;;
9094;STORE_9094;Респ Башкортостан,р-н Давлекановский,д Новоянбеково;;
9095;STORE_9095;Респ Башкортостан,р-н Давлекановский,с Хусаиново,ул Озерная,д 6;;
9096;STORE_9096;Респ Башкортостан,р-н Давлекановский,с Ивановка,ул Гаршина,д 80;;
9097;STORE_9097;Респ Башкортостан,р-н Давлекановский,с Старомрясово,ул Центральная;;
9098;STORE_9098;Респ Башкортостан,р-н Давлекановский,с Ташлы-Шарипово,ул Озерная;;
9099;STORE_9099;Респ Башкортостан,р-н Давлекановский,с Имай-Кармалы,ул Центральная;;
9100;STORE_9100;Респ Башкортостан,р-н Зианчуринский,д Трушино,ул Дружбы,д 11В;;
9101;STORE_9101;Респ Башкортостан,р-н Давлекановский,с Искандарово;;
9102;STORE_9102;Респ Башкортостан,р-н Зианчуринский,д Серегулово,ул Школьная,д 14а;;
9103;STORE_9103;Респ Башкортостан,р-н Давлекановский,д Хотимля;;
9104;STORE_9104;Респ Башкортостан,р-н Давлекановский,с Бик-Кармалы,ул Центральная,д 29;;
9105;STORE_9105;Респ Башкортостан,р-н Давлекановский,с Курятмасово,ул С.Юлаева;;
9106;STORE_9106;Респ Башкортостан,р-н Давлекановский,д Алга,ул Центральная;;
9107;STORE_9107;Респ Башкортостан,р-н Шаранский,с Еремкино,ул Салиха Сабитова,д 57;;
9108;STORE_9108;Респ Башкортостан,р-н Балтачевский,с Богданово,ул Варламова;;
9109;STORE_9109;Респ Башкортостан,р-н Шаранский,с Дюртюли,ул Школьная,д 27;;
9110;STORE_9110;Респ Башкортостан,р-н Абзелиловский,д Селивановский,ул Центральная,д 33;;
9111;STORE_9111;Респ Башкортостан,р-н Кармаскалинский,д Карламанбаш,ул Центральная,д 3;;
9112;STORE_9112;Респ Башкортостан,р-н Балтачевский,д Мата,ул Ленина,д 20;;
9113;STORE_9113;Респ Башкортостан,р-н Абзелиловский,д Яйкарово,ул Коммунистическая,д 13;;
9114;STORE_9114;Респ Башкортостан,р-н Кармаскалинский,д Ибрагимово,ул Школьная,д 3;;
9115;STORE_9115;Респ Башкортостан,р-н Кармаскалинский,с Николаевка,ул 50 лет Октября,д 9А;;
9116;STORE_9116;Респ Башкортостан,р-н Абзелиловский,д Янги-Аул,ул Центральная,д 46;;
9117;STORE_9117;Респ Башкортостан,р-н Кармаскалинский,д Кустугулово,ул Центральная,д 32;;
9118;STORE_9118;Респ Башкортостан,р-н Абзелиловский,д Ишкильдино,ул Салавата Юлаева,стр 11;;
9119;STORE_9119;Респ Башкортостан,р-н Кармаскалинский,с Арсланово,ул Школьная,д 27/1;;
9120;STORE_9120;Респ Башкортостан,р-н Балтачевский,д Начарово,ул Мельничная;;
9121;STORE_9121;Респ Башкортостан,р-н Кармаскалинский,д Шарипкулово,ул Гагарина;;
9122;STORE_9122;Респ Башкортостан,р-н Кармаскалинский,с Ильтуганово,ул Мостовая,д 2;;
9123;STORE_9123;Респ Башкортостан,р-н Кармаскалинский,д Улукулево,ул К.Маркса,д 101;;
9124;STORE_9124;Респ Башкортостан,р-н Кармаскалинский,с Сихонкино,ул Ленина,д 59;;
9125;STORE_9125;Респ Башкортостан,р-н Кармаскалинский,д Верхний Тюкунь,ул Школьная,д 23;;
9126;STORE_9126;Респ Башкортостан,р-н Белебеевский,с Усень-Ивановское,ул Комсомольская,д 72;;
9127;STORE_9127;Респ Башкортостан,р-н Кармаскалинский,д Старомусино,ул Молодежная,д 3;;
9128;STORE_9128;Респ Башкортостан,р-н Кармаскалинский,с Суук-Чишма,ул Пушкина,д 22А;;
9129;STORE_9129;Респ Башкортостан,р-н Кармаскалинский,д Нижний Тюкунь,ул Школьная,д 19;;
9130;STORE_9130;Респ Башкортостан,р-н Абзелиловский,д Новобалапаново,ул Салавата Юлаева,д 14;;
9131;STORE_9131;Респ Башкортостан,р-н Альшеевский,с Нефорощанка,ул Дружбы,д 16;;
9132;STORE_9132;Респ Башкортостан,р-н Абзелиловский,д Старобалапаново,ул Центральная,д 14;;
9133;STORE_9133;Респ Башкортостан,р-н Кармаскалинский,с Подлубово,ул Советская,д 42;;
9134;STORE_9134;Респ Башкортостан,р-н Кармаскалинский,с Камышлинка,ул Школьная,д 46;;
9135;STORE_9135;Респ Башкортостан,р-н Балтачевский,д Мишкино,ул Центральная,д 23;;
9136;STORE_9136;Респ Башкортостан,р-н Кармаскалинский,д Антоновка,ул Горная,д 1Б;;
9137;STORE_9137;обл Саратовская,р-н Дергачевский,п Первомайский,пер Школьный,д 22;;
9138;STORE_9138;Респ Башкортостан,р-н Балтачевский,д Кизганбашево,ул Центральная,д 15;;
9139;STORE_9139;Респ Башкортостан,р-н Ишимбайский,д Маломаксютово,ул Каран-Елга,д 16;;
9140;STORE_9140;Респ Башкортостан,р-н Ишимбайский,с Урман-Бишкадак,ул Центральная,д 20;;
9141;STORE_9141;Респ Башкортостан,р-н Чишминский,с Уразбахты,ул Пионерская,д 1;;
9142;STORE_9142;Респ Башкортостан,р-н Зианчуринский,д Малиновка,ул Школьная,д 11;;
9143;STORE_9143;Респ Башкортостан,р-н Бурзянский,д Кильдигулово,ул Молодежная,д 22;;
9144;STORE_9144;Респ Башкортостан,р-н Бурзянский,д Киекбаево,ул Салавата Юлаева,д 3;;
9145;STORE_9145;Респ Башкортостан,р-н Абзелиловский,д Саиткулово,ул Акташ,стр 3;;
9146;STORE_9146;Респ Башкортостан,р-н Белебеевский,с Знаменка,ул Заводская,д 20;;
9147;STORE_9147;Респ Башкортостан,р-н Бурзянский,д Исламбаево,ул Сыбай ялан,д 2;;
9148;STORE_9148;обл Воронежская,р-н Лискинский,с Петропавловка,ул Административная,д 4;;
9149;STORE_9149;обл Саратовская,р-н Дергачевский,с Золотуха,ул Советская,д 21;;
9150;STORE_9150;Респ Башкортостан,р-н Бурзянский,д Байгазино,ул Салиха Псянчина,д 22;;
9151;STORE_9151;обл Новгородская,р-н Окуловский,рп Кулотино,пр-кт Советский,д 2;;
9152;STORE_9152;Респ Башкортостан,р-н Салаватский,д 2-е Идельбаево,ул Центральная,д 6;;
9153;STORE_9153;Респ Башкортостан,р-н Ишимбайский,д Бердышла,ул Центральная,д 11А;;
9154;STORE_9154;Респ Башкортостан,р-н Кармаскалинский,с Ефремкино,ул Ленина,д 19;;
9155;STORE_9155;Респ Башкортостан,р-н Балтачевский,д Мищерово,ул Кооперативная,д.24;;
9156;STORE_9156;Респ Башкортостан,р-н Чишминский,с Дурасово,ул Центральная,стр 58;;
9157;STORE_9157;Респ Башкортостан,р-н Бурзянский,д Атиково,ул Урал,д 46;;
9158;STORE_9158;Респ Башкортостан,р-н Чишминский,с Узытамак,ул Центральная,д 81;;
9159;STORE_9159;Респ Башкортостан,р-н Уфимский,с Таптыково,ул Центральная,д 11;;маршруты № 142, 164, от бульвара Славы
9160;STORE_9160;Респ Башкортостан,р-н Нуримановский,д Нур,ул Дружная,стр 35а;;
9161;STORE_9161;Респ Башкортостан,р-н Мелеузовский,д Смаково,ул Левонабережная,д 6;;
9162;STORE_9162;Респ Башкортостан,р-н Салаватский,с Терменево,ул Кирова,д 19;;
9163;STORE_9163;Респ Башкортостан,р-н Белебеевский,с Баженово,ул Административная,д 5;;
9164;STORE_9164;Респ Башкортостан,р-н Уфимский,с Кармасан,ул Центральная,д 1;;общ. транспорт № 313
9165;STORE_9165;Респ Башкортостан,р-н Чишминский,с Еремеево,ул Центральная,д 20;;
9166;STORE_9166;Респ Башкортостан,р-н Чишминский,с Бишкази,ул Новая,д 11;;
9167;STORE_9167;Респ Башкортостан,р-н Ишимбайский,с Ахмерово,ул Горная,д 6;;
9168;STORE_9168;Респ Башкортостан,р-н Ишимбайский,д Верхнеарметово,ул Советская,д 82;;
9169;STORE_9169;Респ Башкортостан,р-н Ишимбайский,с Кулгунино,ул Школьная,д 17;;
9170;STORE_9170;Респ Башкортостан,р-н Калтасинский,д Норкино,ул Трактовая,д 2А;;
9171;STORE_9171;Респ Башкортостан,р-н Илишевский,с Исаметово,ул Шоссейная,д 10;;
9172;STORE_9172;Респ Башкортостан,р-н Калтасинский,д Новокильбахтино,ул Ленина,д 17;;
9173;STORE_9173;Респ Башкортостан,р-н Чишминский,с Сафарово,ул Центральная,д 18;;
9174;STORE_9174;Респ Башкортостан,р-н Калтасинский,д Кокуш,ул Пушкина,д 16;;
9175;STORE_9175;обл Саратовская,р-н Дергачевский,п Васильевка 1-я,ул Центральная,д 44;;
9176;STORE_9176;Респ Башкортостан,р-н Чишминский,с Кара-Якупово,ул Центральная,д 31;;
9177;STORE_9177;Респ Башкортостан,р-н Балтачевский,д Уразаево,ул Центральная,д 5;;
9178;STORE_9178;Респ Башкортостан,р-н Татышлинский,д Арибаш,ул Парковая,д 2;;
9179;STORE_9179;Респ Башкортостан,р-н Кармаскалинский,с Бузовьязы,ул Советская,д 1;;
9180;STORE_9180;Респ Башкортостан,р-н Миякинский,с Сатыево,ул Центральная,д 19;;
9181;STORE_9181;Респ Башкортостан,р-н Абзелиловский,д Покровка,ул Школьная,д 11;;
9182;STORE_9182;Респ Башкортостан,р-н Татышлинский,д Старый Кызыл-Яр,ул Центральная,д 22а;;
9183;STORE_9183;Респ Башкортостан,р-н Татышлинский,д Кардагушево,ул Фрунзе,д 33;;
9184;STORE_9184;Респ Башкортостан,р-н Татышлинский,д Бигинеево,ул Центральная,д 2;;
9185;STORE_9185;Респ Башкортостан,р-н Альшеевский,с Дим,ул Салавата Юлаева,д 12;;
9186;STORE_9186;Респ Башкортостан,р-н Аскинский,д Барахаевка,ул Лесная,д 4;;
9187;STORE_9187;Респ Башкортостан,р-н Салаватский,с Мещегарово,ул Ленина,д 19;;
9188;STORE_9188;Респ Башкортостан,р-н Салаватский,д Юлаево,ул Школьная,стр 2;;
9189;STORE_9189;Респ Башкортостан,р-н Салаватский,с Лаклы,ул Советская,д 3;;
9190;STORE_9190;Респ Башкортостан,р-н Салаватский,с Еланыш,ул Набережная;;
9191;STORE_9191;Респ Башкортостан,р-н Стерлибашевский,с Айтуган,ул Тятер,д 21;;
9192;STORE_9192;Респ Башкортостан,р-н Альшеевский,д Староаккулаево,ул Энгельса,д 25Б;;
9193;STORE_9193;Респ Башкортостан,р-н Балтачевский,д Верхнекарышево,ул Центральная,д 15;;
9194;STORE_9194;Респ Башкортостан,р-н Татышлинский,с Сараштыбаш,ул Центральная,д 60;;
9195;STORE_9195;Респ Башкортостан,р-н Янаульский,д Варяшбаш,ул Центральная,д 5;;
9196;STORE_9196;Респ Башкортостан,р-н Куюргазинский,с Новомусино,ул Широкая,д 1;;
9197;STORE_9197;обл Саратовская,р-н Дергачевский,с Петропавловка,ул Советская,д 53;;
9198;STORE_9198;Респ Башкортостан,р-н Татышлинский,с Верхние Татышлы,ул Ленина,д 67;;
9199;STORE_9199;Респ Башкортостан,р-н Илишевский,с Урметово,ул Советская,д 18;;
9200;STORE_9200;Респ Башкортостан,р-н Архангельский,д Максим Горький,ул Ленина,д 41;;
9201;STORE_9201;обл Саратовская,р-н Дергачевский,с Сафаровка,ул Советская,д 102;;
9202;STORE_9202;Респ Башкортостан,р-н Абзелиловский,с Михайловка,ул Парковая,д 32;;
9203;STORE_9203;Респ Башкортостан,р-н Альшеевский,с Новосепяшево,ул Центральная,д 38а;;автобус № 1
9204;STORE_9204;Респ Башкортостан,р-н Балтачевский,д Норкино,ул Молодежная,д 8;;
9205;STORE_9205;Респ Башкортостан,р-н Илишевский,с Дюмеево,ул Советская,д 3А;;
9206;STORE_9206;Респ Башкортостан,р-н Татышлинский,с Савкияз,ул Центральная,д 24;;
9207;STORE_9207;Респ Башкортостан,р-н Илишевский,с/с Итеевский,ул Советская,д 54;;
9208;STORE_9208;Респ Башкортостан,р-н Татышлинский,с Чургулды,ул Ленина,д 36а;;
9209;STORE_9209;Респ Башкортостан,р-н Калтасинский,д Качкинтурай,ул В.Абдуллина,д 65Б;;
9210;STORE_9210;Респ Башкортостан,р-н Аскинский,д Бильгиш,ул Первомайская,д 12;;
9211;STORE_9211;Респ Башкортостан,р-н Илишевский,с Аккузево,ул Школьная,д 1;;
9212;STORE_9212;Респ Башкортостан,р-н Татышлинский,с Башкибаш,ул Центральная,д 47;;
9213;STORE_9213;Респ Башкортостан,р-н Нуримановский,д Сарва,ул Школьная,д 4а;;
9214;STORE_9214;Респ Башкортостан,р-н Илишевский,д Красный Октябрь,ул Дружбы,д 37;;
9215;STORE_9215;Респ Башкортостан,р-н Аскинский,д Старокочкильдино,ул Комсомольская,д 23;;
9216;STORE_9216;Респ Башкортостан,р-н Илишевский,д Ибрагим,ул Победы,д 1;;
9217;STORE_9217;Респ Башкортостан,р-н Илишевский,д Аначево,ул Свердлова,д 29;;
9218;STORE_9218;Респ Башкортостан,р-н Хайбуллинский,с Федоровка,ул М.Гареева,д 22;;
9219;STORE_9219;Респ Башкортостан,р-н Илишевский,д Буралы,ул Центральная,влд 33;;
9220;STORE_9220;Респ Башкортостан,р-н Янаульский,с Карман-Актау,ул Белогорная,д 9;;
9221;STORE_9221;Респ Башкортостан,р-н Аскинский,с Ключи,ул Центральная,д 6;;
9222;STORE_9222;Респ Башкортостан,р-н Аскинский,д Усть-Табаска,ул Гагарина,д 25;;
9223;STORE_9223;Респ Башкортостан,р-н Аскинский,с Старый Мутабаш,ул Центральная,д 16;;
9224;STORE_9224;Респ Башкортостан,р-н Аскинский,д Новая Кара,ул Школьная,д 2;;
9225;STORE_9225;Респ Башкортостан,р-н Аскинский,д Новые Казанчи,ул Фархуллиной,д 46;;
9226;STORE_9226;Респ Башкортостан,р-н Аскинский,д Тульгузбаш,ул Юбилейная,д 2;;
9227;STORE_9227;Респ Башкортостан,р-н Аскинский,д Кунгак,ул Советская,д 63;;
9228;STORE_9228;Респ Башкортостан,р-н Шаранский,с Янгаулово,ул Центральная,д 55;;
9229;STORE_9229;Респ Башкортостан,р-н Илишевский,д Урняково,д 28А;;
9230;STORE_9230;Респ Башкортостан,р-н Илишевский,д Верхнее Юлдашево,ул Чеверева,д 1;;
9231;STORE_9231;Респ Башкортостан,р-н Бурзянский,д Аскарово,ул Самата Габидуллина,д 28;;
9232;STORE_9232;Респ Башкортостан,р-н Бурзянский,д Новомунасипово,ул М.Сагитова,влд 37;;
9233;STORE_9233;Респ Башкортостан,р-н Бурзянский,д Мурадымово,ул Школьная,д 18;;
